"","open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","symbol"
"165",2021-06-01 18:33:00,36295.59,36309.16,36288.72,36309.15,22.920422,2021-06-01 18:33:59,831963.1993098,810,11.624793,421992.87820496,"BTCUSDT"
"166",2021-06-01 18:34:00,36309.15,36319.3,36304.64,36319.19,13.143778,2021-06-01 18:34:59,477303.40065842,549,6.374881,231491.1775269,"BTCUSDT"
"167",2021-06-01 18:35:00,36319.19,36340.37,36314.48,36334.42,22.062748,2021-06-01 18:35:59,801420.24971162,725,10.904982,396117.46165402,"BTCUSDT"
"168",2021-06-01 18:36:00,36334.43,36340.9,36327.52,36327.52,19.869266,2021-06-01 18:36:59,721990.54357186,626,6.047311,219751.02978914,"BTCUSDT"
"169",2021-06-01 18:37:00,36334.96,36336.36,36302.23,36305.03,17.211948,2021-06-01 18:37:59,625117.71039851,601,11.189544,406441.4481534,"BTCUSDT"
"170",2021-06-01 18:38:00,36305.04,36305.05,36221.4,36224.32,34.321792,2021-06-01 18:38:59,1244693.74713515,1048,10.049812,364431.35022994,"BTCUSDT"
"171",2021-06-01 18:39:00,36225.16,36267.95,36221.54,36255.44,31.136518,2021-06-01 18:39:59,1128909.37257448,834,22.489359,815374.65905621,"BTCUSDT"
"172",2021-06-01 18:40:00,36255.45,36266.4,36170.61,36176.84,54.942724,2021-06-01 18:40:59,1989703.47853366,1709,35.548346,1287532.1247063,"BTCUSDT"
"173",2021-06-01 18:41:00,36176.84,36219.74,36165.4,36170,29.192206,2021-06-01 18:41:59,1056441.8868695,976,17.005715,615439.06224106,"BTCUSDT"
"174",2021-06-01 18:42:00,36170,36170,36097.58,36106.16,76.577715,2021-06-01 18:42:59,2765879.41678255,1633,15.518287,560609.46620733,"BTCUSDT"
"175",2021-06-01 18:43:00,36104.62,36181.34,36068.76,36160.31,40.567684,2021-06-01 18:43:59,1465375.81318219,1279,17.968716,649310.23788852,"BTCUSDT"
"176",2021-06-01 18:44:00,36160.31,36168.59,36040.11,36089.55,49.716843,2021-06-01 18:44:59,1794473.25406491,1461,16.437777,593354.01452847,"BTCUSDT"
"177",2021-06-01 18:45:00,36087.96,36194,36062.53,36143.51,63.843647,2021-06-01 18:45:59,2307062.70514188,1605,41.727885,1507608.43350968,"BTCUSDT"
"178",2021-06-01 18:46:00,36149.41,36167.42,36128.47,36152.39,31.985301,2021-06-01 18:46:59,1156194.42638063,762,18.961757,685438.80473696,"BTCUSDT"
"179",2021-06-01 18:47:00,36152.39,36199.64,36152.38,36182.37,12.524936,2021-06-01 18:47:59,453115.10060938,668,6.729219,243447.50244273,"BTCUSDT"
"180",2021-06-01 18:48:00,36182.38,36285.82,36180.08,36271.99,51.747069,2021-06-01 18:48:59,1875893.29031982,1456,26.757775,969980.02211275,"BTCUSDT"
"181",2021-06-01 18:49:00,36272.55,36380.73,36271.17,36324.21,62.652444,2021-06-01 18:49:59,2276249.437072,1466,44.262433,1608110.5573545,"BTCUSDT"
"182",2021-06-01 18:50:00,36327.88,36366.03,36322.27,36364.33,27.060812,2021-06-01 18:50:59,983596.90212212,655,15.921672,578690.59608118,"BTCUSDT"
"183",2021-06-01 18:51:00,36364.48,36380.57,36303.4,36364.88,38.029165,2021-06-01 18:51:59,1382237.68207632,674,24.089026,875655.57114745,"BTCUSDT"
"184",2021-06-01 18:52:00,36364.89,36391.32,36346.03,36385.64,26.932757,2021-06-01 18:52:59,979589.48109462,741,10.80836,393115.43236475,"BTCUSDT"
"185",2021-06-01 18:53:00,36385.64,36427,36377,36403.55,38.470531,2021-06-01 18:53:59,1400574.40736402,1106,20.897783,760849.10192595,"BTCUSDT"
"186",2021-06-01 18:54:00,36403.61,36421.22,36333.4,36333.46,16.928423,2021-06-01 18:54:59,615959.78399882,571,7.748529,281997.67755218,"BTCUSDT"
"187",2021-06-01 18:55:00,36333.45,36419.79,36327.51,36416.62,17.108026,2021-06-01 18:55:59,622475.20165462,608,8.38859,305194.50424467,"BTCUSDT"
"188",2021-06-01 18:56:00,36416.61,36474.55,36385.73,36398.37,44.52814,2021-06-01 18:56:59,1622702.37616188,1461,26.901092,980340.43893003,"BTCUSDT"
"189",2021-06-01 18:57:00,36398.37,36448.86,36392.97,36397.04,27.404802,2021-06-01 18:57:59,997952.02033438,715,13.080432,476335.05473844,"BTCUSDT"
"190",2021-06-01 18:58:00,36397.04,36399.32,36352.1,36390.13,14.751242,2021-06-01 18:58:59,536578.04982612,510,8.94444,325342.00146385,"BTCUSDT"
"191",2021-06-01 18:59:00,36390.12,36422.79,36374.42,36418.77,13.723308,2021-06-01 18:59:59,499403.94132704,549,6.21409,226161.70785672,"BTCUSDT"
"192",2021-06-01 19:00:00,36418.77,36418.78,36351.68,36389.44,23.760415,2021-06-01 19:00:59,864513.08468944,637,9.570334,348151.57717319,"BTCUSDT"
"193",2021-06-01 19:01:00,36389.45,36413.41,36380,36383.79,21.794725,2021-06-01 19:01:59,793147.54946254,576,7.756502,282275.05064572,"BTCUSDT"
"194",2021-06-01 19:02:00,36383.79,36447.41,36382.95,36420.03,35.460242,2021-06-01 19:02:59,1291362.67786548,857,22.559441,821451.48419098,"BTCUSDT"
"195",2021-06-01 19:03:00,36420.03,36420.7,36355.73,36363.63,21.693926,2021-06-01 19:03:59,789471.85984826,614,6.22319,226455.25847102,"BTCUSDT"
"196",2021-06-01 19:04:00,36363.64,36374.63,36318.5,36353.2,29.70714,2021-06-01 19:04:59,1079846.23564716,780,8.884506,322964.72127384,"BTCUSDT"
"197",2021-06-01 19:05:00,36349.55,36395.23,36349.55,36359.99,20.458809,2021-06-01 19:05:59,744031.16559817,651,9.488282,345062.26909304,"BTCUSDT"
"198",2021-06-01 19:06:00,36360,36383.8,36328.73,36378,24.475427,2021-06-01 19:06:59,889930.2838885,792,12.782273,464790.50650049,"BTCUSDT"
"199",2021-06-01 19:07:00,36378.01,36400,36359.35,36394.87,14.90486,2021-06-01 19:07:59,542328.76984126,568,9.881669,359562.15330944,"BTCUSDT"
"200",2021-06-01 19:08:00,36394.86,36420,36373.96,36407.68,16.86103,2021-06-01 19:08:59,613781.74915889,496,8.679315,315926.59501462,"BTCUSDT"
"201",2021-06-01 19:09:00,36407.03,36590.53,36407.03,36553.39,124.678068,2021-06-01 19:09:59,4550033.06778193,3047,95.167514,3472638.90292114,"BTCUSDT"
"202",2021-06-01 19:10:00,36551.56,36558.15,36473.93,36499.56,38.183371,2021-06-01 19:10:59,1393764.85747621,1175,21.604706,788557.56890634,"BTCUSDT"
"203",2021-06-01 19:11:00,36497.73,36511,36461.31,36510.99,27.289392,2021-06-01 19:11:59,995665.02581811,675,10.072566,367498.22171065,"BTCUSDT"
"204",2021-06-01 19:12:00,36510,36510,36473.48,36475.28,29.038208,2021-06-01 19:12:59,1059522.72762058,667,13.095348,477845.75722423,"BTCUSDT"
"205",2021-06-01 19:13:00,36472.9,36491.98,36462.95,36475.67,17.694967,2021-06-01 19:13:59,645383.18518794,622,10.123467,369237.585931,"BTCUSDT"
"206",2021-06-01 19:14:00,36475.67,36475.67,36430,36442.37,25.486175,2021-06-01 19:14:59,928930.90708433,761,10.049906,366271.65014532,"BTCUSDT"
"207",2021-06-01 19:15:00,36442.37,36549.99,36442.37,36474.71,92.238006,2021-06-01 19:15:59,3366113.45332634,1523,35.327648,1289500.60347765,"BTCUSDT"
"208",2021-06-01 19:16:00,36476.53,36540,36476.53,36529.1,44.768872,2021-06-01 19:16:59,1634678.3093593,1072,27.185289,992524.71896763,"BTCUSDT"
"209",2021-06-01 19:17:00,36529.1,36529.11,36490.09,36494.12,24.843237,2021-06-01 19:17:59,907116.07037143,686,13.026183,475622.77496592,"BTCUSDT"
"210",2021-06-01 19:18:00,36494.12,36519.68,36482.96,36499.32,34.730219,2021-06-01 19:18:59,1267607.86277897,811,20.865889,761606.01199931,"BTCUSDT"
"211",2021-06-01 19:19:00,36499.32,36504.62,36467.8,36472.96,26.18373,2021-06-01 19:19:59,955181.0592985,762,10.587454,386227.19509312,"BTCUSDT"
"212",2021-06-01 19:20:00,36472.97,36494.88,36427.75,36431.35,68.142844,2021-06-01 19:20:59,2484556.495158,1400,36.896405,1345339.23091979,"BTCUSDT"
"213",2021-06-01 19:21:00,36431.35,36469.55,36425.95,36436.21,20.289664,2021-06-01 19:21:59,739501.61758511,622,10.357375,377468.14900439,"BTCUSDT"
"214",2021-06-01 19:22:00,36436.21,36469.54,36429.08,36448.96,27.110684,2021-06-01 19:22:59,988176.20611792,538,12.372195,450998.09672214,"BTCUSDT"
"215",2021-06-01 19:23:00,36448.82,36469.53,36440.39,36450.02,12.544677,2021-06-01 19:23:59,457330.7371792,396,6.803513,248022.82060997,"BTCUSDT"
"216",2021-06-01 19:24:00,36450.02,36450.02,36402.18,36407.92,29.999417,2021-06-01 19:24:59,1092802.8185157,592,8.194889,298533.29160222,"BTCUSDT"
"217",2021-06-01 19:25:00,36407.92,36410.27,36340.84,36348.27,39.565279,2021-06-01 19:25:59,1438875.44771368,1105,18.478849,671980.08603927,"BTCUSDT"
"218",2021-06-01 19:26:00,36348.27,36387.06,36344.95,36370,30.137891,2021-06-01 19:26:59,1095871.51197061,624,12.81712,466054.27761897,"BTCUSDT"
"219",2021-06-01 19:27:00,36369.99,36372.67,36328.67,36348,20.213676,2021-06-01 19:27:59,734731.21679299,560,8.038872,292206.37648864,"BTCUSDT"
"220",2021-06-01 19:28:00,36348,36350,36320,36328.22,24.490934,2021-06-01 19:28:59,889885.40228972,539,11.507008,418125.33252921,"BTCUSDT"
"221",2021-06-01 19:29:00,36328.22,36333.51,36289.37,36310.93,41.215172,2021-06-01 19:29:59,1496640.14567161,814,20.268559,736031.83471752,"BTCUSDT"
"222",2021-06-01 19:30:00,36310.93,36310.93,36260.62,36264.64,15.694109,2021-06-01 19:30:59,569456.28220298,658,3.541,128482.37111517,"BTCUSDT"
"223",2021-06-01 19:31:00,36264.64,36326.24,36260.61,36292.36,30.248108,2021-06-01 19:31:59,1097968.407373,733,17.533535,636482.8498062,"BTCUSDT"
"224",2021-06-01 19:32:00,36292.36,36344.82,36291.44,36329.8,23.012124,2021-06-01 19:32:59,835889.28049899,686,11.185896,406306.33251779,"BTCUSDT"
"225",2021-06-01 19:33:00,36329.8,36343.99,36292.84,36292.86,14.21476,2021-06-01 19:33:59,516319.92537243,470,5.901602,214335.38649982,"BTCUSDT"
"226",2021-06-01 19:34:00,36292.86,36339.58,36292.18,36306.75,22.755856,2021-06-01 19:34:59,826382.65499136,532,15.977513,580231.77871502,"BTCUSDT"
"227",2021-06-01 19:35:00,36306.74,36380.45,36306.74,36358.47,19.880867,2021-06-01 19:35:59,722556.72385061,634,9.753556,354471.45705194,"BTCUSDT"
"228",2021-06-01 19:36:00,36358.48,36358.48,36315.29,36346.29,40.362438,2021-06-01 19:36:59,1466775.11856876,600,15.848177,575882.86215801,"BTCUSDT"
"229",2021-06-01 19:37:00,36346.29,36357.71,36325,36346.44,15.07021,2021-06-01 19:37:59,547605.55011497,484,8.150767,296156.76335356,"BTCUSDT"
"230",2021-06-01 19:38:00,36346.45,36358.43,36330.01,36352.61,24.380245,2021-06-01 19:38:59,885960.50021644,491,15.904049,577883.87657592,"BTCUSDT"
"231",2021-06-01 19:39:00,36351.89,36390.98,36343.93,36390.97,37.205113,2021-06-01 19:39:59,1352866.64187972,626,29.609689,1076615.57301861,"BTCUSDT"
"232",2021-06-01 19:40:00,36390.98,36447.75,36372.19,36432.96,34.54806,2021-06-01 19:40:59,1257773.17113875,853,19.95734,726532.63882039,"BTCUSDT"
"233",2021-06-01 19:41:00,36433.06,36438.31,36391.92,36426.55,29.018012,2021-06-01 19:41:59,1056731.61403044,642,13.664821,497631.16341523,"BTCUSDT"
"234",2021-06-01 19:42:00,36428.41,36440.81,36388.68,36430.26,43.136095,2021-06-01 19:42:59,1570513.23079175,626,13.04698,475105.90342905,"BTCUSDT"
"235",2021-06-01 19:43:00,36433.16,36433.16,36404.17,36413.85,29.822095,2021-06-01 19:43:59,1086073.72946559,533,21.254508,774028.572381,"BTCUSDT"
"236",2021-06-01 19:44:00,36413.93,36413.93,36372.03,36384.52,13.001425,2021-06-01 19:44:59,473106.46134323,485,3.573335,130022.83445061,"BTCUSDT"
"237",2021-06-01 19:45:00,36384.51,36384.52,36302.66,36306.08,26.825953,2021-06-01 19:45:59,974680.51594539,737,9.90822,359926.1436525,"BTCUSDT"
"238",2021-06-01 19:46:00,36306.07,36312,36250,36275.92,62.927695,2021-06-01 19:46:59,2283346.17435255,1313,29.315578,1063798.85458174,"BTCUSDT"
"239",2021-06-01 19:47:00,36275.92,36284.07,36213.8,36260.87,55.869407,2021-06-01 19:47:59,2025378.45739159,1057,32.716,1186146.17123665,"BTCUSDT"
"240",2021-06-01 19:48:00,36260.88,36308.61,36251.74,36273.38,31.689048,2021-06-01 19:48:59,1149709.30113942,692,15.087924,547377.03020158,"BTCUSDT"
"241",2021-06-01 19:49:00,36273.37,36302.02,36241.82,36294.93,17.997077,2021-06-01 19:49:59,652763.68632772,498,6.593,239135.80167436,"BTCUSDT"
"242",2021-06-01 19:50:00,36294.94,36354.21,36284,36354.2,22.842649,2021-06-01 19:50:59,829672.34075592,638,8.883474,322713.06216348,"BTCUSDT"
"243",2021-06-01 19:51:00,36354.2,36372.27,36320,36354.49,21.969417,2021-06-01 19:51:59,798585.78669982,543,9.81854,356881.74477215,"BTCUSDT"
"244",2021-06-01 19:52:00,36354.49,36415.97,36332.08,36409.82,17.265174,2021-06-01 19:52:59,628109.26921002,546,9.839093,357934.19627226,"BTCUSDT"
"245",2021-06-01 19:53:00,36409.82,36468.43,36403.82,36447.27,25.764582,2021-06-01 19:53:59,939091.14029647,779,13.979759,509581.59742248,"BTCUSDT"
"246",2021-06-01 19:54:00,36443.37,36443.37,36355.52,36364.86,19.800565,2021-06-01 19:54:59,720483.47340712,604,8.281881,301266.68301532,"BTCUSDT"
"247",2021-06-01 19:55:00,36364.85,36364.85,36310.98,36331.35,19.771705,2021-06-01 19:55:59,718285.06432369,609,13.462285,489068.28327927,"BTCUSDT"
"248",2021-06-01 19:56:00,36328.74,36414.79,36328.73,36414.79,31.51614,2021-06-01 19:56:59,1146836.09982868,697,23.274681,846935.43794452,"BTCUSDT"
"249",2021-06-01 19:57:00,36414.8,36443.18,36395.93,36398.03,24.629826,2021-06-01 19:57:59,897055.53401153,627,11.689862,425770.86466701,"BTCUSDT"
"250",2021-06-01 19:58:00,36398.04,36411.07,36375.11,36394.26,12.312418,2021-06-01 19:58:59,448116.75575313,422,7.420447,270068.6117839,"BTCUSDT"
"251",2021-06-01 19:59:00,36394.26,36438.07,36394.26,36433.69,20.455577,2021-06-01 19:59:59,744970.09043555,483,15.283613,556604.23696456,"BTCUSDT"
"252",2021-06-01 20:00:00,36433.69,36529.67,36428.42,36507.24,36.272421,2021-06-01 20:00:59,1323717.13482878,1127,24.844732,906682.67471027,"BTCUSDT"
"253",2021-06-01 20:01:00,36507.36,36567.7,36507.36,36555.86,32.117215,2021-06-01 20:01:59,1173757.37399726,1032,15.798045,577342.13289812,"BTCUSDT"
"254",2021-06-01 20:02:00,36555.86,36590.4,36555.86,36578.71,26.443955,2021-06-01 20:02:59,967108.36676016,891,13.994741,511804.75805734,"BTCUSDT"
"255",2021-06-01 20:03:00,36578.71,36628.33,36529.34,36598.02,99.426218,2021-06-01 20:03:59,3638531.37958296,1775,69.143067,2530548.33738555,"BTCUSDT"
"256",2021-06-01 20:04:00,36591.76,36610.56,36580.31,36581.38,15.482203,2021-06-01 20:04:59,566583.0665098,622,10.610436,388297.18303173,"BTCUSDT"
"257",2021-06-01 20:05:00,36580.32,36580.32,36526.8,36539.79,34.427627,2021-06-01 20:05:59,1258231.5331038,830,19.089978,697641.26802807,"BTCUSDT"
"258",2021-06-01 20:06:00,36539.8,36568,36483.92,36501.96,36.328572,2021-06-01 20:06:59,1327060.2677669,853,22.164139,809715.02482392,"BTCUSDT"
"259",2021-06-01 20:07:00,36499.31,36568,36486.02,36555.45,31.630584,2021-06-01 20:07:59,1155399.46081837,842,16.771256,612561.23221022,"BTCUSDT"
"260",2021-06-01 20:08:00,36555.44,36562.74,36513.26,36536.41,16.470432,2021-06-01 20:08:59,601687.97417408,410,10.007865,365582.33336363,"BTCUSDT"
"261",2021-06-01 20:09:00,36536.4,36601.56,36531.19,36593.79,16.995724,2021-06-01 20:09:59,621579.71706215,559,10.833938,396225.49792848,"BTCUSDT"
"262",2021-06-01 20:10:00,36593.8,36593.8,36535.33,36551.43,20.371669,2021-06-01 20:10:59,744815.20842616,565,10.507782,384150.84214176,"BTCUSDT"
"263",2021-06-01 20:11:00,36551.43,36557.35,36514.24,36514.76,12.224971,2021-06-01 20:11:59,446612.48645453,415,6.087061,222349.15904215,"BTCUSDT"
"264",2021-06-01 20:12:00,36514.75,36545.8,36507.9,36545.8,12.542724,2021-06-01 20:12:59,458222.37186908,442,7.483352,273386.92986817,"BTCUSDT"
"265",2021-06-01 20:13:00,36545.81,36547.72,36500,36500,21.944078,2021-06-01 20:13:59,801555.5899432,574,13.270922,484804.12525321,"BTCUSDT"
"266",2021-06-01 20:14:00,36500,36522.85,36492.03,36497.94,21.219919,2021-06-01 20:14:59,774554.27682048,412,10.482926,382631.76083012,"BTCUSDT"
"267",2021-06-01 20:15:00,36497.94,36522.84,36467.36,36519.13,22.714359,2021-06-01 20:15:59,828949.67317702,524,7.498496,273628.29499527,"BTCUSDT"
"268",2021-06-01 20:16:00,36519.14,36599.94,36507.48,36596.21,29.329532,2021-06-01 20:16:59,1071875.99642015,742,10.082308,368501.57986897,"BTCUSDT"
"269",2021-06-01 20:17:00,36596.2,36601.2,36560.01,36576.86,24.911792,2021-06-01 20:17:59,911371.99518875,575,12.232834,447528.64618322,"BTCUSDT"
"270",2021-06-01 20:18:00,36576.85,36597.95,36537.63,36586.96,16.87325,2021-06-01 20:18:59,617005.48934536,479,8.690167,317812.77594817,"BTCUSDT"
"271",2021-06-01 20:19:00,36586.98,36629.79,36574.83,36620.45,44.344216,2021-06-01 20:19:59,1623068.17755553,912,29.725372,1087917.43903518,"BTCUSDT"
"272",2021-06-01 20:20:00,36620.46,36650,36620.46,36637.55,23.941605,2021-06-01 20:20:59,877170.57415867,867,11.867814,434818.70680878,"BTCUSDT"
"273",2021-06-01 20:21:00,36637.55,36647.86,36613.77,36636.08,25.06849,2021-06-01 20:21:59,918250.49887903,733,12.80448,469001.99768424,"BTCUSDT"
"274",2021-06-01 20:22:00,36636.09,36676.89,36631.14,36666.24,36.988382,2021-06-01 20:22:59,1355831.80660363,1029,21.640066,793218.63461511,"BTCUSDT"
"275",2021-06-01 20:23:00,36666.26,36676.89,36635.33,36637.07,48.79103,2021-06-01 20:23:59,1788559.993836,869,26.021571,953895.61748917,"BTCUSDT"
"276",2021-06-01 20:24:00,36637.07,36637.07,36588.88,36606.23,41.605807,2021-06-01 20:24:59,1523242.74705361,861,12.137976,444297.51270278,"BTCUSDT"
"277",2021-06-01 20:25:00,36609.11,36618.13,36584.41,36610.79,21.291129,2021-06-01 20:25:59,779336.18175381,565,10.115861,370299.2633576,"BTCUSDT"
"278",2021-06-01 20:26:00,36610.79,36628.16,36586.8,36604.9,45.895081,2021-06-01 20:26:59,1680119.92920356,666,29.004622,1061818.06919705,"BTCUSDT"
"279",2021-06-01 20:27:00,36604.87,36659.7,36604.86,36634.65,35.494103,2021-06-01 20:27:59,1300264.28971493,783,20.961665,767892.23207396,"BTCUSDT"
"280",2021-06-01 20:28:00,36634.65,36693,36633.27,36692.99,49.111784,2021-06-01 20:28:59,1801186.20107693,1204,25.395741,931397.27232935,"BTCUSDT"
"281",2021-06-01 20:29:00,36693,36777.4,36677.44,36740,103.344518,2021-06-01 20:29:59,3794737.83152079,2572,55.991122,2056034.51399116,"BTCUSDT"
"282",2021-06-01 20:30:00,36740.01,36741.85,36674.99,36705.61,38.86445,2021-06-01 20:30:59,1426718.41790137,978,20.051371,736096.26554977,"BTCUSDT"
"283",2021-06-01 20:31:00,36705.62,36797,36703.99,36797,72.377613,2021-06-01 20:31:59,2660120.72151425,1371,45.037963,1655345.38972276,"BTCUSDT"
"284",2021-06-01 20:32:00,36796.98,36800,36764.07,36780,110.316727,2021-06-01 20:32:59,4058324.24789226,1117,44.033346,1620033.77641694,"BTCUSDT"
"285",2021-06-01 20:33:00,36779.99,36785.6,36733.31,36749.36,52.917174,2021-06-01 20:33:59,1945320.26811479,870,22.652251,832723.05364592,"BTCUSDT"
"286",2021-06-01 20:34:00,36749.36,36749.37,36703.02,36718.32,33.848874,2021-06-01 20:34:59,1243105.6314753,812,9.755388,358248.96781126,"BTCUSDT"
"287",2021-06-01 20:35:00,36718.31,36719.69,36695.34,36702.11,31.349609,2021-06-01 20:35:59,1150763.96595109,748,14.039814,515348.68186605,"BTCUSDT"
"288",2021-06-01 20:36:00,36702.14,36725.25,36684.87,36713.99,52.586176,2021-06-01 20:36:59,1930111.33104678,937,31.614989,1160403.46420619,"BTCUSDT"
"289",2021-06-01 20:37:00,36713.99,36713.99,36660.13,36664.6,35.688461,2021-06-01 20:37:59,1309720.15498171,856,11.357697,416804.59952953,"BTCUSDT"
"290",2021-06-01 20:38:00,36664.6,36718.9,36652.27,36683.13,42.409387,2021-06-01 20:38:59,1555944.40448352,806,23.281433,854244.58415975,"BTCUSDT"
"291",2021-06-01 20:39:00,36683.13,36685.73,36645.32,36652.62,34.548733,2021-06-01 20:39:59,1266690.67842595,879,16.633477,609861.12276327,"BTCUSDT"
"292",2021-06-01 20:40:00,36652.63,36683.11,36649.87,36664.82,52.519553,2021-06-01 20:40:59,1925496.89083283,851,41.125594,1507719.16172805,"BTCUSDT"
"293",2021-06-01 20:41:00,36664.82,36717.32,36664.82,36697.5,31.410148,2021-06-01 20:41:59,1152644.7752994,702,20.929129,768021.98575515,"BTCUSDT"
"294",2021-06-01 20:42:00,36697.5,36699.31,36647.28,36666.65,19.957297,2021-06-01 20:42:59,731902.67370314,627,7.763491,284707.58451601,"BTCUSDT"
"295",2021-06-01 20:43:00,36666.72,36761.03,36659.78,36749.99,46.779327,2021-06-01 20:43:59,1717526.06862986,893,29.608872,1087027.15663367,"BTCUSDT"
"296",2021-06-01 20:44:00,36749.99,36800,36746.25,36758.38,52.845981,2021-06-01 20:44:59,1943571.00767399,1093,30.655668,1127511.79471026,"BTCUSDT"
"297",2021-06-01 20:45:00,36758.39,36773.08,36700.76,36722.6,35.197954,2021-06-01 20:45:59,1292652.34675452,764,11.753843,431768.72628309,"BTCUSDT"
"298",2021-06-01 20:46:00,36722.61,36722.61,36675.99,36694.66,40.015906,2021-06-01 20:46:59,1468434.79344366,675,12.416358,455594.19539546,"BTCUSDT"
"299",2021-06-01 20:47:00,36694.65,36694.66,36673.7,36676.45,11.729367,2021-06-01 20:47:59,430300.37686783,470,6.062494,222411.1706821,"BTCUSDT"
"300",2021-06-01 20:48:00,36676.44,36689.99,36656.03,36666.82,21.617123,2021-06-01 20:48:59,792819.41236832,595,13.335799,489121.48436198,"BTCUSDT"
"301",2021-06-01 20:49:00,36666.82,36708.24,36660.11,36699.93,36.860309,2021-06-01 20:49:59,1352413.23742782,749,25.582372,938613.48207185,"BTCUSDT"
"302",2021-06-01 20:50:00,36699.93,36699.93,36633.37,36633.88,39.009716,2021-06-01 20:50:59,1430230.63152728,816,19.397097,711188.60618889,"BTCUSDT"
"303",2021-06-01 20:51:00,36633.87,36659.86,36615.71,36617.53,29.343734,2021-06-01 20:51:59,1075038.35369266,779,18.24984,668638.18517936,"BTCUSDT"
"304",2021-06-01 20:52:00,36617.54,36643,36609.27,36627.73,26.128817,2021-06-01 20:52:59,957080.58889935,656,15.994802,585930.41660752,"BTCUSDT"
"305",2021-06-01 20:53:00,36627.73,36643,36581.81,36588.25,31.402056,2021-06-01 20:53:59,1149974.96003794,872,18.013853,659709.55514003,"BTCUSDT"
"306",2021-06-01 20:54:00,36590.07,36642.98,36586.76,36633.84,27.157257,2021-06-01 20:54:59,994539.85308389,642,11.953014,437745.625222,"BTCUSDT"
"307",2021-06-01 20:55:00,36633.84,36650,36608.83,36614.16,43.931849,2021-06-01 20:55:59,1609633.58038526,659,27.805219,1018766.39505845,"BTCUSDT"
"308",2021-06-01 20:56:00,36614.17,36660,36610.74,36658.68,15.744179,2021-06-01 20:56:59,576774.34544139,463,10.035137,367607.98874137,"BTCUSDT"
"309",2021-06-01 20:57:00,36658.68,36691.38,36636.23,36660.62,35.892247,2021-06-01 20:57:59,1316164.99023613,682,20.067663,735887.62265923,"BTCUSDT"
"310",2021-06-01 20:58:00,36660.63,36691.26,36658.09,36679.29,16.269454,2021-06-01 20:58:59,596773.90870302,526,9.906223,363356.33244299,"BTCUSDT"
"311",2021-06-01 20:59:00,36682.15,36697.9,36679.02,36693.09,17.710769,2021-06-01 20:59:59,649828.04640561,506,8.927929,327575.50619967,"BTCUSDT"
"312",2021-06-01 21:00:00,36694.85,36783.16,36693.05,36778.19,43.626545,2021-06-01 21:00:59,1602544.04978658,1554,28.039852,1029966.70541675,"BTCUSDT"
"313",2021-06-01 21:01:00,36779.95,36900,36769.93,36873.48,118.518938,2021-06-01 21:01:59,4367030.0168492,3684,75.358502,2776431.73817014,"BTCUSDT"
"314",2021-06-01 21:02:00,36873.47,36900,36653.54,36653.54,141.070885,2021-06-01 21:02:59,5188689.17127588,2321,44.996468,1655998.38835498,"BTCUSDT"
"315",2021-06-01 21:03:00,36661.89,36718.34,36604.17,36627.5,111.444258,2021-06-01 21:03:59,4085268.06447349,1980,45.945954,1684154.99829109,"BTCUSDT"
"316",2021-06-01 21:04:00,36627.5,36627.5,36533.41,36579.67,55.044564,2021-06-01 21:04:59,2013083.63133397,1556,19.131544,699598.89388342,"BTCUSDT"
"317",2021-06-01 21:05:00,36579.69,36634.42,36570.13,36602.54,34.488065,2021-06-01 21:05:59,1262566.27638056,835,22.923065,839151.54754958,"BTCUSDT"
"318",2021-06-01 21:06:00,36602.54,36606.72,36530.62,36579.31,62.501372,2021-06-01 21:06:59,2286327.88059186,1148,31.483636,1151635.55067385,"BTCUSDT"
"319",2021-06-01 21:07:00,36579.31,36620.85,36574.01,36577.91,25.263634,2021-06-01 21:07:59,924450.48300307,687,11.334988,414795.56668928,"BTCUSDT"
"320",2021-06-01 21:08:00,36577.9,36626,36560.2,36615.92,16.203137,2021-06-01 21:08:59,593003.51579283,550,8.910103,326070.4214352,"BTCUSDT"
"321",2021-06-01 21:09:00,36613.66,36613.67,36587.22,36593.74,22.306006,2021-06-01 21:09:59,816475.6238637,517,13.51453,494693.46641249,"BTCUSDT"
"322",2021-06-01 21:10:00,36593.74,36659.27,36593.74,36639.4,58.455112,2021-06-01 21:10:59,2141494.28822812,884,43.842354,1606193.84083731,"BTCUSDT"
"323",2021-06-01 21:11:00,36639.4,36687.72,36623.59,36685.99,26.121196,2021-06-01 21:11:59,957296.81439749,626,13.429958,492254.86068,"BTCUSDT"
"324",2021-06-01 21:12:00,36684.16,36800,36671.81,36786.6,61.414644,2021-06-01 21:12:59,2256569.95380626,1509,31.239983,1147550.76406378,"BTCUSDT"
"325",2021-06-01 21:13:00,36786.6,36805.07,36727.13,36759.46,48.450998,2021-06-01 21:13:59,1781041.15191325,782,23.034979,846765.02114847,"BTCUSDT"
"326",2021-06-01 21:14:00,36757.85,36757.85,36651.62,36657.6,37.342641,2021-06-01 21:14:59,1371463.18317673,804,8.956291,328716.14764153,"BTCUSDT"
"327",2021-06-01 21:15:00,36657.59,36657.68,36531.25,36581.69,64.164909,2021-06-01 21:15:59,2347502.40883438,1468,29.834625,1091366.58932883,"BTCUSDT"
