"open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","symbol"
2021-05-20 00:00:00,38051.35,38599,37838.2,38341.04,7146.536065,2021-05-20 00:59:59,272713561.591426,160660,3627.995349,138445915.180103,"BTCUSDT"
2021-05-20 01:00:00,38340.01,39780,38202.11,39425.54,8595.241684,2021-05-20 01:59:59,338106769.765612,180647,4556.247336,179198580.140765,"BTCUSDT"
2021-05-20 02:00:00,39425.53,39970,39130,39938.91,7152.524405,2021-05-20 02:59:59,283535563.366916,143776,3708.897013,147042418.4198,"BTCUSDT"
2021-05-20 03:00:00,39936.75,40202.12,39199.99,39684.4,7701.167306,2021-05-20 03:59:59,305992926.990665,181420,3956.87986,157285912.410258,"BTCUSDT"
2021-05-20 04:00:00,39681.67,40780.87,39650,39959.68,8751.094389,2021-05-20 04:59:59,352447232.408908,193346,4363.162418,175747657.423982,"BTCUSDT"
2021-05-20 05:00:00,39959.67,40250.01,39326.01,39826.97,5930.813428,2021-05-20 05:59:59,235517316.985984,151409,2884.146038,114518387.401255,"BTCUSDT"
2021-05-20 06:00:00,39826.97,40200,38700,39931.2,7643.569146,2021-05-20 06:59:59,301816562.139674,134456,3804.532245,150299358.266957,"BTCUSDT"
2021-05-20 07:00:00,39932.06,40479.79,39493.2,40399.99,8945.290938,2021-05-20 07:59:59,357527359.484232,157890,4359.964097,174285135.457288,"BTCUSDT"
2021-05-20 08:00:00,40399.99,40690.56,39701,40475.17,7448.043731,2021-05-20 08:59:59,299574376.489595,142039,3412.302873,137288077.654855,"BTCUSDT"
2021-05-20 09:00:00,40476.68,41975,40086.09,41699.99,12123.205654,2021-05-20 09:59:59,501811327.115752,234860,6208.958529,256964949.765786,"BTCUSDT"
2021-05-20 10:00:00,41699.99,42451.67,41351.13,41713.33,10904.793573,2021-05-20 10:59:59,457114594.25199,237078,5602.333015,234886350.933254,"BTCUSDT"
2021-05-20 11:00:00,41721.02,42200,41223.42,41439.32,8729.815606,2021-05-20 11:59:59,364029177.336531,164654,4555.821266,189995776.418751,"BTCUSDT"
2021-05-20 12:00:00,41436.5,41999,40891.91,41432.88,6269.398347,2021-05-20 12:59:59,260651927.768817,143803,3012.935638,125299012.093159,"BTCUSDT"
2021-05-20 13:00:00,41432.88,41450,38110,39311.8,19028.564893,2021-05-20 13:59:59,752470655.173097,335066,8639.945354,341725458.987064,"BTCUSDT"
2021-05-20 14:00:00,39311.8,40249,38720,39785.36,7636.994685,2021-05-20 14:59:59,301348964.243581,166401,3698.905426,146036315.04331,"BTCUSDT"
2021-05-20 15:00:00,39784.97,40018.62,39220,39811.84,4978.062138,2021-05-20 15:59:59,197426013.910679,109243,2394.514889,95005023.9693123,"BTCUSDT"
2021-05-20 16:00:00,39808.32,40448.23,39532.82,40116.04,4563.597908,2021-05-20 16:59:59,182616032.400721,127914,2273.645572,91007725.0650828,"BTCUSDT"
2021-05-20 17:00:00,40116.04,40635,39638.27,39992.87,4115.183527,2021-05-20 17:59:59,165472490.414268,140772,1965.28458,79008830.324787,"BTCUSDT"
2021-05-20 18:00:00,39992.88,40829.61,39698.43,40688.48,2713.915902,2021-05-20 18:59:59,109676750.643921,108789,1336.544158,54014253.6177936,"BTCUSDT"
2021-05-20 19:00:00,40686.18,41900,39383.52,41451.73,6423.191365,2021-05-20 19:59:59,260438184.152814,154027,3542.51624,143515205.12376,"BTCUSDT"
2021-05-20 20:00:00,41452.56,41727.27,40247.48,40526.64,4815.429281,2021-05-20 20:59:59,196905781.971336,155770,2146.526649,87804277.3732444,"BTCUSDT"
2021-05-20 21:00:00,40525.39,42200,40470.23,41725.59,6509.397921,2021-05-20 21:59:59,269291869.324168,171215,3436.123656,142228123.540997,"BTCUSDT"
2021-05-20 22:00:00,41725.59,41821.63,41248.12,41429.68,3435.134195,2021-05-20 22:59:59,142890174.458182,109538,1526.105207,63477988.8563695,"BTCUSDT"
2021-05-20 23:00:00,41427.61,41623.86,41039.38,41248.33,3209.984459,2021-05-20 23:59:59,132515885.015936,74191,1460.717037,60299515.0688395,"BTCUSDT"
2021-05-21 00:00:00,41247.42,41266.07,40408.84,40666.91,3734.225381,2021-05-21 00:59:59,152410310.281834,116516,1747.939762,71356955.5792674,"BTCUSDT"
2021-05-21 01:00:00,40662,40715.11,39672.01,39943.65,5317.76468,2021-05-21 01:59:59,213574191.286547,123302,2526.045859,101438703.558375,"BTCUSDT"
2021-05-21 02:00:00,39943.66,40296.68,39587.06,39846.48,3714.020245,2021-05-21 02:59:59,148378008.077484,86048,1681.253103,67169902.3875064,"BTCUSDT"
2021-05-21 03:00:00,39846.48,40800,39222,40564.85,5987.785551,2021-05-21 03:59:59,238116764.81955,117178,2851.92677,113378229.937229,"BTCUSDT"
2021-05-21 04:00:00,40566.03,40650,39482.5,39842.57,4149.502118,2021-05-21 04:59:59,165296139.062838,100484,1782.640413,71019067.7400673,"BTCUSDT"
2021-05-21 05:00:00,39842.58,40363.27,39277,40024.22,6230.216204,2021-05-21 05:59:59,248235070.850211,126900,2714.364198,108199674.277849,"BTCUSDT"
2021-05-21 06:00:00,40021.32,41194.18,40019.76,40876.67,5865.003849,2021-05-21 06:59:59,238171441.962483,124586,2660.701875,108056090.349286,"BTCUSDT"
2021-05-21 07:00:00,40876.68,41199.99,40575.64,40738.21,4982.973,2021-05-21 07:59:59,203737395.666796,97165,2193.586198,89722523.929876,"BTCUSDT"
2021-05-21 08:00:00,40738.21,41230.67,40237.42,41124.29,4499.837691,2021-05-21 08:59:59,182600891.13651,91213,2335.085849,94779351.0692903,"BTCUSDT"
2021-05-21 09:00:00,41124.3,41577,40470.07,40508,5801.891791,2021-05-21 09:59:59,237974697.111255,116417,2786.793069,114393925.487347,"BTCUSDT"
2021-05-21 10:00:00,40508.01,41299.86,40269,41112.03,3608.924532,2021-05-21 10:59:59,147670655.453891,82703,1764.494658,72186885.4760898,"BTCUSDT"
2021-05-21 11:00:00,41112.03,41789.4,36600,37837.27,32595.276331,2021-05-21 11:59:59,1250882884.04095,571162,14643.381179,562909213.583049,"BTCUSDT"
2021-05-21 12:00:00,37835.04,38300,36444.44,36794.57,18927.498405,2021-05-21 12:59:59,709607192.749993,314370,9136.86557,342657233.131899,"BTCUSDT"
2021-05-21 13:00:00,36803.28,37825.75,36100,37033.57,14854.153551,2021-05-21 13:59:59,550012202.500238,280713,6966.004322,258005054.40217,"BTCUSDT"
2021-05-21 14:00:00,37031.7,37384.49,36619.34,37341.74,8400.56227,2021-05-21 14:59:59,311034909.081451,140909,4173.115075,154576599.257238,"BTCUSDT"
2021-05-21 15:00:00,37341.8,37391.15,36346.8,37159.65,6770.644808,2021-05-21 15:59:59,249743884.660685,122464,3237.426853,119377388.464425,"BTCUSDT"
2021-05-21 16:00:00,37159.65,37169.87,35501.01,36062.12,11153.109966,2021-05-21 16:59:59,402964563.950779,190869,4887.535964,176647982.689385,"BTCUSDT"
2021-05-21 17:00:00,36062.13,36332.82,35150,35195.24,9165.465787,2021-05-21 17:59:59,327179350.758568,193835,4311.47126,153943639.064244,"BTCUSDT"
2021-05-21 18:00:00,35212.52,36691,33488,36588.77,18870.033763,2021-05-21 18:59:59,664727325.97173,342655,8298.572817,292883952.796415,"BTCUSDT"
2021-05-21 19:00:00,36592.48,37337.41,36000,36663.99,8385.285503,2021-05-21 19:59:59,306559033.177285,174202,3919.877536,143334642.896996,"BTCUSDT"
2021-05-21 20:00:00,36664,37447,36300,37252.01,5932.196257,2021-05-21 20:59:59,219771768.874759,124701,2960.403179,109706743.24344,"BTCUSDT"
2021-05-21 21:00:00,37263.35,37741.92,36877,37654.31,5150.910109,2021-05-21 21:59:59,192036871.88907,128610,2596.241013,96826548.8977957,"BTCUSDT"
2021-05-21 22:00:00,37652.42,37987.63,37200,37620.76,4908.65525,2021-05-21 22:59:59,184903880.500259,83910,2491.838071,93889131.3912417,"BTCUSDT"
2021-05-21 23:00:00,37620.75,38100,37139.91,37382.96,5044.531754,2021-05-21 23:59:59,189873491.727679,93208,2483.731421,93491975.4809808,"BTCUSDT"
2021-05-22 00:00:00,37382.97,37716.14,36517.03,36951.85,8142.79395,2021-05-22 00:59:59,301066254.558328,132011,4393.889492,162447536.137577,"BTCUSDT"
2021-05-22 01:00:00,36947.31,37219.45,35875.11,36304.18,7326.519005,2021-05-22 01:59:59,267565326.748274,135099,3430.077316,125235500.422524,"BTCUSDT"
2021-05-22 02:00:00,36304.19,36713.09,35200.62,36376.25,7511.587748,2021-05-22 02:59:59,269966548.021949,160741,3739.61814,134431712.8032,"BTCUSDT"
2021-05-22 03:00:00,36376.26,36510.23,35500,36412.47,5196.141282,2021-05-22 03:59:59,187152487.998171,113491,2637.562406,94990258.0472422,"BTCUSDT"
2021-05-22 04:00:00,36412.47,36496.13,35596.1,36269.28,5621.43452,2021-05-22 04:59:59,202860113.944697,107903,2989.910169,107923662.559772,"BTCUSDT"
2021-05-22 05:00:00,36266.36,37120.19,36258.96,36805.61,5836.598437,2021-05-22 05:59:59,214263890.687088,111523,2711.449586,99550553.2884209,"BTCUSDT"
2021-05-22 06:00:00,36805.61,37452.61,36490.97,37173.8,4695.674568,2021-05-22 06:59:59,173903668.219223,113201,2235.153123,82790693.4802329,"BTCUSDT"
2021-05-22 07:00:00,37174.99,38827.52,36835,38337.98,9274.763667,2021-05-22 07:59:59,350992503.79447,177330,5221.751863,197734295.754902,"BTCUSDT"
2021-05-22 08:00:00,38337.98,38500,37555,38157.76,4802.465858,2021-05-22 08:59:59,183042239.988976,104305,2267.171786,86447409.955407,"BTCUSDT"
2021-05-22 09:00:00,38157.75,38729.19,37725.74,38151.81,5202.741208,2021-05-22 09:59:59,199329515.810522,145622,2463.702792,94402081.8435989,"BTCUSDT"
2021-05-22 10:00:00,38151.8,38829,37965.36,38310.57,5022.742016,2021-05-22 10:59:59,193106737.985855,100156,2504.682359,96322536.9628571,"BTCUSDT"
2021-05-22 11:00:00,38310.57,38538.18,37383.59,37808.48,6099.168286,2021-05-22 11:59:59,231202840.069561,136342,2918.527482,110640840.716216,"BTCUSDT"
2021-05-22 12:00:00,37808.49,38721.75,37000,38162.4,6724.446517,2021-05-22 12:59:59,254162630.11416,148655,3460.891374,130820803.150221,"BTCUSDT"
2021-05-22 13:00:00,38161.92,38491.52,37563.49,38147.74,5000.276738,2021-05-22 13:59:59,190456728.055259,109554,2347.603709,89442633.4600231,"BTCUSDT"
2021-05-22 14:00:00,38154.08,38600,37788.88,37968.1,4104.216574,2021-05-22 14:59:59,156613161.641221,127174,2077.171918,79295609.6459163,"BTCUSDT"
2021-05-22 15:00:00,37972.55,38121.04,37300,37646.26,4313.064888,2021-05-22 15:59:59,162528624.606485,88381,2085.947435,78608253.4092859,"BTCUSDT"
2021-05-22 16:00:00,37647.3,37988,37158.14,37286.65,3492.457171,2021-05-22 16:59:59,131459106.873727,83043,1625.684489,61186181.8541224,"BTCUSDT"
2021-05-22 17:00:00,37286.65,38196.54,37268.76,38022.81,3080.640915,2021-05-22 17:59:59,116526033.355408,77233,1514.95707,57293489.8430449,"BTCUSDT"
2021-05-22 18:00:00,38022.81,38362.33,37826.07,38153.77,3136.553646,2021-05-22 18:59:59,119303179.560364,72510,1776.796039,67580457.1578971,"BTCUSDT"
2021-05-22 19:00:00,38153.91,38400,37338.18,37622.38,4123.746503,2021-05-22 19:59:59,155459148.268117,95548,1987.476223,74953564.1709825,"BTCUSDT"
2021-05-22 20:00:00,37621.62,37850,37377.5,37449.73,2730.113079,2021-05-22 20:59:59,102792663.255538,71141,1348.616736,50775770.0965967,"BTCUSDT"
2021-05-22 21:00:00,37458.51,38270.64,36668.99,38191,6779.163363,2021-05-22 21:59:59,253656844.467951,130421,3438.054392,128710417.833923,"BTCUSDT"
2021-05-22 22:00:00,38191.34,38222.96,37871.84,37907.92,2539.143696,2021-05-22 22:59:59,96668700.4820138,55997,1250.903944,47623607.4235361,"BTCUSDT"
2021-05-22 23:00:00,37907.91,38018.93,37370.01,37470.16,2901.293075,2021-05-22 23:59:59,109207716.809059,58637,1321.577066,49746969.0310719,"BTCUSDT"
2021-05-23 00:00:00,37470.54,37663.64,37234.4,37421.59,2634.762619,2021-05-23 00:59:59,98694700.7292846,54066,1209.64712,45307119.5346335,"BTCUSDT"
2021-05-23 01:00:00,37421.59,37421.59,37050.66,37198.73,2786.744936,2021-05-23 01:59:59,103763416.568237,59020,1353.74256,50399273.8906234,"BTCUSDT"
2021-05-23 02:00:00,37198.73,37198.73,36572.41,36883.04,4425.936947,2021-05-23 02:59:59,163235104.176015,105859,2056.835681,75875221.3923916,"BTCUSDT"
2021-05-23 03:00:00,36879.99,37323.23,36318,36650.38,5365.172619,2021-05-23 03:59:59,196634070.85617,131058,2670.420308,97882401.539572,"BTCUSDT"
2021-05-23 04:00:00,36650.37,36860.74,35530,35927.69,7315.492727,2021-05-23 04:59:59,264390431.603768,174565,3497.609547,126456405.1239,"BTCUSDT"
2021-05-23 05:00:00,35927.7,35930.89,33800.59,34376,18304.80377,2021-05-23 05:59:59,639511583.045197,295754,8671.177514,303177022.272182,"BTCUSDT"
2021-05-23 06:00:00,34376,35300,33925.18,34202.58,13905.215271,2021-05-23 06:59:59,480445609.026461,248349,6930.347913,239521765.803858,"BTCUSDT"
2021-05-23 07:00:00,34207.02,35822.21,34118.72,35004.81,9389.783513,2021-05-23 07:59:59,329386894.277726,179166,4687.146563,164410728.541406,"BTCUSDT"
2021-05-23 08:00:00,35004.82,35800,34600,35389.1,6744.387033,2021-05-23 08:59:59,238169414.137687,129096,3263.463404,115246148.394077,"BTCUSDT"
2021-05-23 09:00:00,35386.8,35800,33118.93,33944.77,17222.705813,2021-05-23 09:59:59,592868589.132903,297192,7952.349708,273951239.305061,"BTCUSDT"
2021-05-23 10:00:00,33944.76,34169.76,32600,33642.07,17683.020616,2021-05-23 10:59:59,589502627.6223,333703,8450.0448,281884887.27522,"BTCUSDT"
2021-05-23 11:00:00,33647.25,34583.39,33000,33891.91,11148.123724,2021-05-23 11:59:59,376212234.842675,184924,5433.658454,183493675.225017,"BTCUSDT"
2021-05-23 12:00:00,33891.91,34015.9,33000,33318.09,7766.488666,2021-05-23 12:59:59,259993343.810186,149930,4124.050119,138029761.55388,"BTCUSDT"
2021-05-23 13:00:00,33316.42,33700,31111.01,32237,27065.214835,2021-05-23 13:59:59,867393397.170346,410222,12044.382794,386379413.781367,"BTCUSDT"
2021-05-23 14:00:00,32237,33900,32110.39,32715.82,14018.137428,2021-05-23 14:59:59,463648115.524129,223803,7152.433888,236466006.34754,"BTCUSDT"
2021-05-23 15:00:00,32716,33469.14,31777.89,32529.81,10787.142597,2021-05-23 15:59:59,350535883.371567,170456,5146.486866,167487343.409865,"BTCUSDT"
2021-05-23 16:00:00,32539.08,33449,32203.87,33051.73,7063.170002,2021-05-23 16:59:59,232111471.959262,129778,3625.354471,119208762.317168,"BTCUSDT"
2021-05-23 17:00:00,33047.33,33973.98,33045.31,33630.03,6601.071702,2021-05-23 17:59:59,221720641.687633,145346,3090.057637,103775943.949182,"BTCUSDT"
2021-05-23 18:00:00,33627.39,34480,33591.8,34007.56,5442.833543,2021-05-23 18:59:59,185237221.061566,145965,2699.325254,91885934.3902076,"BTCUSDT"
2021-05-23 19:00:00,34007.57,34888,33555,33832.77,4830.916672,2021-05-23 19:59:59,165634678.453375,151089,2448.050635,83964231.264633,"BTCUSDT"
2021-05-23 20:00:00,33825.84,35000,33823.23,34655.25,4415.321426,2021-05-23 20:59:59,152619772.388332,117608,2120.538771,73375040.146067,"BTCUSDT"
2021-05-23 21:00:00,34681.44,35726.34,34664.77,35191.4,7270.153693,2021-05-23 21:59:59,256829069.575593,147618,3714.554483,131201889.2965,"BTCUSDT"
2021-05-23 22:00:00,35191.39,35554,34675.01,35089.33,5123.562399,2021-05-23 22:59:59,179937146.679703,120224,2374.530568,83399884.219886,"BTCUSDT"
2021-05-23 23:00:00,35089.33,35456.61,34800,35267.68,5121.827207,2021-05-23 23:59:59,179974540.803765,94748,2427.659918,85332878.8496717,"BTCUSDT"
2021-05-24 00:00:00,35271.21,35889,35114.01,35251.37,4913.189924,2021-05-24 00:59:59,174595877.988447,124878,2438.187998,86661625.2264543,"BTCUSDT"
2021-05-24 01:00:00,35250.56,35423.36,34031,34881.09,5630.17807,2021-05-24 01:59:59,196193251.381007,133400,2645.395951,92200444.8320418,"BTCUSDT"
2021-05-24 02:00:00,34886.16,35489.88,34687.99,35292.6,3905.438519,2021-05-24 02:59:59,137212256.890903,88658,1968.671941,69183335.1462019,"BTCUSDT"
2021-05-24 03:00:00,35292.59,36222,35010.7,36089.71,5731.491273,2021-05-24 03:59:59,203650917.2566,123854,2908.23377,103382829.627207,"BTCUSDT"
2021-05-24 04:00:00,36089.7,36887,35908.02,36645.79,10323.254135,2021-05-24 04:59:59,376728347.023949,181001,4957.215733,180929073.074535,"BTCUSDT"
2021-05-24 05:00:00,36645.79,36850,36100,36619.99,7658.403479,2021-05-24 05:59:59,279700863.68559,157651,3680.147507,134425072.250128,"BTCUSDT"
2021-05-24 06:00:00,36620,36620,36175.84,36202,5093.152736,2021-05-24 06:59:59,185294286.618928,101108,2349.021472,85467465.5483535,"BTCUSDT"
2021-05-24 07:00:00,36204.12,36684.99,35877.52,36399.18,7734.469164,2021-05-24 07:59:59,280432789.665289,160606,3862.642628,140134024.033782,"BTCUSDT"
2021-05-24 08:00:00,36399.18,37922.18,36387.92,37600.01,11649.09829,2021-05-24 08:59:59,435104768.711028,193610,5633.563912,210197860.623082,"BTCUSDT"
2021-05-24 09:00:00,37600.01,38637.7,37371.03,38211.21,10478.877027,2021-05-24 09:59:59,399327461.519005,209934,5652.044388,215415574.54037,"BTCUSDT"
2021-05-24 10:00:00,38211.21,38413,37377,37571.6,9474.330251,2021-05-24 10:59:59,358809919.525725,180302,5038.759905,190825850.0607,"BTCUSDT"
2021-05-24 11:00:00,37578.59,38069.01,37320.39,37680.98,6360.547637,2021-05-24 11:59:59,239457597.733172,129564,3297.52026,124169069.501622,"BTCUSDT"
2021-05-24 12:00:00,37672.27,38200,37266.58,37539.63,6329.908299,2021-05-24 12:59:59,238789246.215805,150082,3284.565032,123918650.424681,"BTCUSDT"
2021-05-24 13:00:00,37539.64,37975,36818.55,37357.22,8111.457178,2021-05-24 13:59:59,302480511.077717,199962,4283.35241,159733048.478755,"BTCUSDT"
2021-05-24 14:00:00,37357.22,37879,37186.5,37669.77,4572.75249,2021-05-24 14:59:59,171593901.920654,99231,2083.094685,78190933.3427635,"BTCUSDT"
2021-05-24 15:00:00,37667.88,38350,37397.56,37911.79,5257.493025,2021-05-24 15:59:59,199153943.916247,123705,2464.661075,93399694.8015714,"BTCUSDT"
2021-05-24 16:00:00,37911.73,39787.96,37729.7,39606.1,10517.792354,2021-05-24 16:59:59,408708639.127983,233943,5935.210454,230672962.409827,"BTCUSDT"
2021-05-24 17:00:00,39606.11,39920,38717,38951,9066.996133,2021-05-24 17:59:59,355912949.126995,199689,5080.668071,199391785.695869,"BTCUSDT"
2021-05-24 18:00:00,38951,39300.31,38308.52,38449.79,4563.536167,2021-05-24 18:59:59,177481486.718122,132201,2240.468368,87162468.418799,"BTCUSDT"
2021-05-24 19:00:00,38467.42,38870,37955.42,38429.4,3758.641858,2021-05-24 19:59:59,144361546.064057,117706,1794.707425,68954699.1768733,"BTCUSDT"
2021-05-24 20:00:00,38433.06,38984.15,38218.39,38796.29,2984.342663,2021-05-24 20:59:59,115041712.925059,106903,1469.94736,56680978.9392063,"BTCUSDT"
2021-05-24 21:00:00,38810.99,39791.77,38502.73,39387.52,7313.987303,2021-05-24 21:59:59,287015032.032367,181251,3668.867375,143974280.614227,"BTCUSDT"
2021-05-24 22:00:00,39387.51,39550,38650,38808.3,5031.44182,2021-05-24 22:59:59,196553070.563305,127311,2444.394756,95497619.0421071,"BTCUSDT"
2021-05-24 23:00:00,38806.36,38925.32,38018,38083.69,4217.743251,2021-05-24 23:59:59,162003769.029253,111742,2005.37071,77033991.6039267,"BTCUSDT"
2021-05-25 00:00:00,38083.69,38415,37800.5,38304.51,5131.630501,2021-05-25 00:59:59,195647441.641973,148274,2518.591736,96027896.8047404,"BTCUSDT"
2021-05-25 01:00:00,38306.43,38718,37608,38368.11,4954.604433,2021-05-25 01:59:59,189032893.733118,98210,2489.846306,95043366.9693358,"BTCUSDT"
2021-05-25 02:00:00,38366.1,38444.05,37863.63,38356.5,3459.892233,2021-05-25 02:59:59,132080759.988448,71744,1680.104491,64147411.9101973,"BTCUSDT"
2021-05-25 03:00:00,38354.92,39200,38113.97,38874.3,4412.334474,2021-05-25 03:59:59,170449875.375137,96775,2179.396911,84225425.1447574,"BTCUSDT"
2021-05-25 04:00:00,38878.04,39181.07,38568.87,38985.06,3504.768936,2021-05-25 04:59:59,136260670.224979,79043,1731.147929,67305268.423195,"BTCUSDT"
2021-05-25 05:00:00,38993.91,39110,38026.54,38138.06,4463.414439,2021-05-25 05:59:59,171653476.52661,96309,2133.127086,82036934.5022918,"BTCUSDT"
2021-05-25 06:00:00,38138.07,38259.91,37751.15,37932.87,4202.63086,2021-05-25 06:59:59,159713714.330772,84199,2071.742887,78730877.2726673,"BTCUSDT"
2021-05-25 07:00:00,37932.86,37937.15,36660,37103.24,8823.054266,2021-05-25 07:59:59,328174302.128491,185355,4293.798731,159768492.007074,"BTCUSDT"
2021-05-25 08:00:00,37103.25,37461.49,36486,36537.16,5917.202216,2021-05-25 08:59:59,218781549.164581,119982,2710.520968,100245351.478204,"BTCUSDT"
2021-05-25 09:00:00,36537.17,37220,36419.62,37119.86,5401.605163,2021-05-25 09:59:59,199205471.874769,104513,2674.113996,98621983.9826633,"BTCUSDT"
2021-05-25 10:00:00,37119.86,37978.23,36915,37462.33,7069.263119,2021-05-25 10:59:59,264811068.22702,132048,3310.356729,124036985.027803,"BTCUSDT"
2021-05-25 11:00:00,37462.33,38141.62,37349.99,37634.62,5998.308158,2021-05-25 11:59:59,226865980.695928,117263,2943.163058,111319746.75233,"BTCUSDT"
2021-05-25 12:00:00,37634.62,38481.18,37000,38277.57,8671.076134,2021-05-25 12:59:59,327818021.676463,152855,4018.326411,152015397.851905,"BTCUSDT"
2021-05-25 13:00:00,38277.55,38299.88,37651.51,37796.69,3780.782607,2021-05-25 13:59:59,143345228.713614,85197,1695.640638,64293183.0479721,"BTCUSDT"
2021-05-25 14:00:00,37798.56,38055,37500,37951.98,2689.649061,2021-05-25 14:59:59,101641094.286913,68027,1331.535992,50329159.6136022,"BTCUSDT"
2021-05-25 15:00:00,37951.99,38288,37756.26,37884.91,2717.459642,2021-05-25 15:59:59,103220157.773153,68388,1277.975144,48553334.9386184,"BTCUSDT"
2021-05-25 16:00:00,37884.9,37984.64,37011,37292.69,3464.765379,2021-05-25 16:59:59,130174586.458516,88741,1550.717759,58278406.1176489,"BTCUSDT"
2021-05-25 17:00:00,37292.69,37794.72,37250.01,37598.77,2513.621469,2021-05-25 17:59:59,94457166.0235493,62137,1277.212599,47989382.4288761,"BTCUSDT"
2021-05-25 18:00:00,37603.8,38110,37420.4,37937.79,2369.798232,2021-05-25 18:59:59,89409482.7433477,69367,1315.688446,49648788.4582425,"BTCUSDT"
2021-05-25 19:00:00,37937.81,38753.98,37906.77,38405,3692.719609,2021-05-25 19:59:59,141277250.165675,98646,1844.563626,70575023.1532592,"BTCUSDT"
2021-05-25 20:00:00,38402.99,38467.22,37946.55,38324.72,2194.475099,2021-05-25 20:59:59,83927516.0007454,60933,987.33253,37765302.8052673,"BTCUSDT"
2021-05-25 21:00:00,38324.72,38600,37800.44,38099.53,3715.166099,2021-05-25 21:59:59,141746509.390339,86460,1698.204727,64777542.4643102,"BTCUSDT"
2021-05-25 22:00:00,38099.52,38888,38074.72,38658.22,3359.477087,2021-05-25 22:59:59,129409884.631089,91760,1691.423386,65152542.3379146,"BTCUSDT"
2021-05-25 23:00:00,38660.17,39573.25,38641.54,39212.14,6381.349602,2021-05-25 23:59:59,249964412.150359,149258,2976.695053,116622607.772111,"BTCUSDT"
2021-05-26 00:00:00,39212.14,39693.66,39094.11,39503.98,3425.442502,2021-05-26 00:59:59,134768133.84275,82685,1685.186932,66322783.2080323,"BTCUSDT"
2021-05-26 01:00:00,39503.98,39606.67,39000,39387.86,3107.351158,2021-05-26 01:59:59,121947164.688302,73641,1455.885201,57147042.6174805,"BTCUSDT"
2021-05-26 02:00:00,39387.86,39524.75,39152,39229.28,3115.325611,2021-05-26 02:59:59,122546660.665431,81350,1514.501113,59573048.7571971,"BTCUSDT"
2021-05-26 03:00:00,39229.28,40755,39157.48,40549.99,8224.625409,2021-05-26 03:59:59,330800678.773841,181928,4412.272327,177422495.701822,"BTCUSDT"
2021-05-26 04:00:00,40549.99,40604.49,40261.07,40445.79,3829.989932,2021-05-26 04:59:59,154758323.15906,90019,1884.40539,76146313.231647,"BTCUSDT"
2021-05-26 05:00:00,40445.79,40841,39737.75,40148.49,6455.834267,2021-05-26 05:59:59,259202807.129937,151943,3158.09428,126835603.797902,"BTCUSDT"
2021-05-26 06:00:00,40152.12,40428.9,40066,40150,2700.857814,2021-05-26 06:59:59,108695403.611798,66205,1373.517614,55279485.626914,"BTCUSDT"
2021-05-26 07:00:00,40150,40330,39526,39681.38,5136.733159,2021-05-26 07:59:59,204294319.277536,103087,2380.772508,94673326.1491922,"BTCUSDT"
2021-05-26 08:00:00,39681.38,39899.48,39379.79,39850.65,3143.223425,2021-05-26 08:59:59,124627911.584756,69842,1438.078785,57029316.3841769,"BTCUSDT"
2021-05-26 09:00:00,39850.66,40289.75,39750.01,40119.99,4310.665267,2021-05-26 09:59:59,172753936.039432,87887,2109.884731,84560640.5621766,"BTCUSDT"
2021-05-26 10:00:00,40120,40123.31,38790.23,38831.98,7319.982727,2021-05-26 10:59:59,287655917.043426,183059,3641.364001,143105599.907579,"BTCUSDT"
2021-05-26 11:00:00,38831.98,39339.52,38777.77,39129.22,5318.546814,2021-05-26 11:59:59,207684105.333202,151855,2769.579919,108178384.318368,"BTCUSDT"
2021-05-26 12:00:00,39128.16,39227.42,38440,38758.61,6130.04002,2021-05-26 12:59:59,237471856.7025,115004,2930.566832,113547971.451394,"BTCUSDT"
2021-05-26 13:00:00,38758.62,39350,38505,38552.43,4632.32452,2021-05-26 13:59:59,180248435.529665,109844,2222.285188,86499493.0192209,"BTCUSDT"
2021-05-26 14:00:00,38552.42,39122.3,38008,38965.66,5044.160871,2021-05-26 14:59:59,193815887.740841,103655,2375.306281,91314234.7781308,"BTCUSDT"
2021-05-26 15:00:00,38975.74,38975.74,38335,38626.63,3373.527321,2021-05-26 15:59:59,130465974.420741,76905,1571.439624,60779460.2772873,"BTCUSDT"
2021-05-26 16:00:00,38626.64,38628.19,37900.03,38485.1,4778.257062,2021-05-26 16:59:59,182699869.011144,97742,1916.231212,73273350.4488275,"BTCUSDT"
2021-05-26 17:00:00,38476.74,38823.27,38280.19,38719.48,3025.501809,2021-05-26 17:59:59,116812909.872315,70783,1414.048909,54605990.9658211,"BTCUSDT"
2021-05-26 18:00:00,38720.54,39231.9,38518.09,39030.74,3021.814646,2021-05-26 18:59:59,117298476.829834,77300,1372.377136,53292012.9167081,"BTCUSDT"
2021-05-26 19:00:00,39030.74,39128.18,38742.5,38957.84,2467.278452,2021-05-26 19:59:59,96061722.9260653,60890,1099.868842,42819154.7179765,"BTCUSDT"
2021-05-26 20:00:00,38957.83,39450.69,38639.74,39241.91,2763.297822,2021-05-26 20:59:59,107986204.909189,69217,1393.087003,54464940.1477346,"BTCUSDT"
2021-05-26 21:00:00,39241.92,39243.1,38356.09,38615.78,3410.586002,2021-05-26 21:59:59,132298911.181423,86653,1606.31578,62310986.6990488,"BTCUSDT"
